date,weekday,weekday_num,month,year,season,is_school_holiday,is_mon,is_tue_thu,is_fri,rain_total,rain_peak,wind_peak,wind_mean,temp_min,temp_mean,humidity_max,snow_total,weather_risk,car_est_min,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct,train_sched_min,car_faster_than_train
2021-07-07,Wednesday,2,7,2021,Summer,True,0,0,0,0.0,0.0,20.5,15.925,14.5,16.0,83.0,0.0,0,71.4,59.0,62.75,-49.5,0.8333333333333334,0.0,59.0,1
2021-07-08,Thursday,3,7,2021,Summer,True,0,1,0,0.1,0.1,3.8,3.45,14.5,15.925,94.0,0.0,0,79.1,59.0,59.141666666666666,-16.5,1.0,0.0,59.0,0
2021-07-09,Friday,4,7,2021,Summer,True,0,0,1,0.0,0.0,8.8,6.800000000000001,14.1,15.075,96.0,0.0,0,68.4,59.0,59.44166666666666,29.0,1.0,0.0,59.0,1
2021-07-12,Monday,0,7,2021,Summer,True,1,0,0,0.0,0.0,9.8,8.55,15.6,16.7,91.0,0.0,0,76.2,59.0,58.46666666666667,-31.0,0.8333333333333334,0.0,59.0,0
2021-07-13,Tuesday,1,7,2021,Summer,True,0,1,0,0.0,0.0,8.6,7.1,15.6,16.525,97.0,0.0,1,80.3,59.0,60.50833333333334,-76.5,0.8333333333333334,0.0,59.0,0
2021-07-14,Wednesday,2,7,2021,Summer,True,0,0,0,0.1,0.1,22.3,18.7,15.9,16.375,94.0,0.0,0,71.4,59.0,58.38333333333333,-77.0,1.0,0.0,59.0,0
2021-07-15,Thursday,3,7,2021,Summer,True,0,1,0,3.8000000000000003,1.8,21.5,20.55,16.5,16.7,96.0,0.0,0,81.5,59.0,57.44166666666666,-90.5,1.0,0.0,59.0,0
2021-07-16,Friday,4,7,2021,Summer,True,0,0,1,0.0,0.0,14.0,13.100000000000001,14.8,15.475,94.0,0.0,0,68.4,59.0,67.21666666666667,468.5,0.16666666666666666,0.0,59.0,1
2021-07-19,Monday,0,7,2021,Summer,True,1,0,0,0.0,0.0,8.5,7.074999999999999,13.6,15.8,98.0,0.0,1,76.2,59.0,59.825,-7.0,0.8333333333333334,0.0,59.0,0
2021-07-20,Tuesday,1,7,2021,Summer,True,0,1,0,0.0,0.0,7.4,7.0,14.1,15.274999999999999,85.0,0.0,0,80.3,59.0,56.53333333333333,-103.0,1.0,0.0,59.0,0
2021-07-22,Thursday,3,7,2021,Summer,True,0,1,0,0.0,0.0,6.3,4.775,16.0,17.05,94.0,0.0,0,79.1,59.0,56.06666666666666,-111.5,1.0,0.0,59.0,0
2021-07-23,Friday,4,7,2021,Summer,True,0,0,1,0.0,0.0,9.6,7.65,11.9,13.625,94.0,0.0,0,68.4,59.0,62.766666666666666,-102.0,0.8333333333333334,0.0,59.0,1
2021-07-26,Monday,0,7,2021,Summer,True,1,0,0,0.0,0.0,16.5,13.799999999999999,15.8,16.625,96.0,0.0,0,76.2,59.0,56.40833333333333,-117.5,1.0,0.0,59.0,0
2021-07-27,Tuesday,1,7,2021,Summer,True,0,1,0,0.0,0.0,18.4,14.925,15.9,17.025,94.0,0.0,0,80.3,59.0,53.391666666666666,-71.5,1.0,0.0,59.0,0
2021-07-28,Wednesday,2,7,2021,Summer,True,0,0,0,0.0,0.0,23.8,18.35,15.5,16.225,94.0,0.0,0,71.4,59.0,57.025000000000006,-28.0,1.0,0.0,59.0,0
2021-07-29,Thursday,3,7,2021,Summer,True,0,1,0,0.0,0.0,25.8,23.1,14.6,15.175,78.0,0.0,0,79.1,59.0,59.1,-71.0,1.0,0.0,59.0,0
2021-07-30,Friday,4,7,2021,Summer,True,0,0,1,0.0,0.0,15.1,12.85,13.4,15.4,88.0,0.0,0,68.4,59.0,55.55833333333333,-101.0,1.0,0.0,59.0,0
2021-08-02,Monday,0,8,2021,Summer,True,1,0,0,1.0,0.4,3.1,2.45,13.9,14.325,95.0,0.0,0,76.2,59.0,57.03333333333333,-68.5,1.0,0.0,59.0,0
2021-08-03,Tuesday,1,8,2021,Summer,True,0,1,0,1.1,0.5,6.0,5.6,12.8,13.25,95.0,0.0,0,82.7,59.0,54.3,-60.0,1.0,0.0,59.0,0
2021-08-04,Wednesday,2,8,2021,Summer,True,0,0,0,0.30000000000000004,0.1,7.2,5.575,12.9,13.825,96.0,0.0,0,71.4,59.0,57.266666666666666,-70.0,0.8333333333333334,0.0,59.0,0
2021-08-05,Thursday,3,8,2021,Summer,True,0,1,0,0.0,0.0,6.5,3.875,13.1,14.75,97.0,0.0,1,79.1,59.0,57.400000000000006,-67.0,1.0,0.0,59.0,0
2021-08-06,Friday,4,8,2021,Summer,True,0,0,1,0.2,0.2,20.4,18.95,16.6,16.825,92.0,0.0,0,68.4,59.0,57.016666666666666,-82.5,1.0,0.0,59.0,0
2021-08-09,Monday,0,8,2021,Summer,True,1,0,0,0.0,0.0,17.4,15.149999999999999,14.7,15.4,86.0,0.0,0,76.2,59.0,57.241666666666674,-82.0,1.0,0.0,59.0,0
2021-08-10,Tuesday,1,8,2021,Summer,True,0,1,0,0.0,0.0,13.9,12.725,14.4,15.25,94.0,0.0,0,80.3,59.0,58.275,-37.0,1.0,0.0,59.0,0
2021-08-11,Wednesday,2,8,2021,Summer,True,0,0,0,0.0,0.0,10.5,9.625,13.0,13.8,98.0,0.0,1,71.4,59.0,57.516666666666666,-68.5,1.0,0.0,59.0,0
2021-08-12,Thursday,3,8,2021,Summer,True,0,1,0,0.0,0.0,7.2,6.175,13.3,14.925,90.0,0.0,0,79.1,59.0,56.34166666666667,-65.5,1.0,0.0,59.0,0
2021-08-13,Friday,4,8,2021,Summer,True,0,0,1,0.0,0.0,13.3,11.85,15.9,16.625,86.0,0.0,0,68.4,59.0,53.925,-60.5,1.0,0.0,59.0,0
2021-08-16,Monday,0,8,2021,Summer,True,1,0,0,0.1,0.1,21.6,19.65,14.9,15.65,88.0,0.0,0,76.2,59.0,56.7,-97.5,1.0,0.0,59.0,0
2021-08-17,Tuesday,1,8,2021,Summer,True,0,1,0,0.0,0.0,15.9,14.95,11.9,12.625,94.0,0.0,0,80.3,59.0,58.599999999999994,-70.0,1.0,0.0,59.0,0
2021-08-18,Wednesday,2,8,2021,Summer,True,0,0,0,0.9,0.4,14.8,13.175,15.0,15.35,96.0,0.0,0,71.4,59.0,58.05,-73.0,1.0,0.0,59.0,0
2021-08-19,Thursday,3,8,2021,Summer,True,0,1,0,0.0,0.0,20.3,16.925,15.4,15.725,90.0,0.0,0,79.1,59.0,56.733333333333334,-101.5,1.0,0.0,59.0,0
2021-08-20,Friday,4,8,2021,Summer,True,0,0,1,0.1,0.1,14.6,13.625,15.5,16.225,90.0,0.0,0,68.4,59.0,58.108333333333334,-51.0,0.8333333333333334,0.0,59.0,0
2021-08-23,Monday,0,8,2021,Summer,True,1,0,0,0.1,0.1,16.6,15.4,16.5,16.65,95.0,0.0,0,76.2,59.0,54.641666666666666,-122.0,1.0,0.0,59.0,0
2021-08-24,Tuesday,1,8,2021,Summer,True,0,1,0,0.0,0.0,12.5,11.375,13.9,14.525,83.0,0.0,0,80.3,59.0,56.641666666666666,-109.0,1.0,0.0,59.0,0
2021-08-25,Wednesday,2,8,2021,Summer,True,0,0,0,0.0,0.0,7.9,6.875,10.4,11.675,94.0,0.0,0,71.4,59.0,58.141666666666666,-26.5,1.0,0.0,59.0,0
2021-08-26,Thursday,3,8,2021,Summer,True,0,1,0,0.1,0.1,14.2,12.5,15.1,15.5,90.0,0.0,0,79.1,59.0,56.575,-112.5,1.0,0.0,59.0,0
2021-08-27,Friday,4,8,2021,Summer,True,0,0,1,0.0,0.0,10.5,9.7,12.3,13.275,94.0,0.0,0,68.4,59.0,58.016666666666666,-54.0,1.0,0.0,59.0,0
2021-08-30,Monday,0,8,2021,Summer,True,1,0,0,0.0,0.0,12.1,11.85,14.4,15.05,95.0,0.0,0,76.2,59.0,56.925000000000004,17.0,1.0,0.0,59.0,0
2021-08-31,Tuesday,1,8,2021,Summer,True,0,1,0,0.0,0.0,12.0,9.725,13.8,14.275,99.0,0.0,1,80.3,59.0,57.325,-58.5,1.0,0.0,59.0,0
2021-09-01,Wednesday,2,9,2021,Autumn,False,0,0,0,0.0,0.0,8.1,7.199999999999999,14.8,15.175,79.0,0.0,0,71.4,59.0,56.03333333333333,-97.5,1.0,0.0,59.0,0
2021-09-02,Thursday,3,9,2021,Autumn,False,0,1,0,0.0,0.0,9.0,8.025,12.6,13.425,91.0,0.0,0,79.1,59.0,56.675,-85.5,1.0,0.0,59.0,0
2021-09-03,Friday,4,9,2021,Autumn,False,0,0,1,0.0,0.0,10.0,8.5,12.0,12.95,97.0,0.0,1,68.4,59.0,55.416666666666664,-32.0,1.0,0.0,59.0,0
2021-09-06,Monday,0,9,2021,Autumn,False,1,0,0,0.0,0.0,6.5,4.05,11.8,12.85,99.0,0.0,1,76.2,58.0,56.675,-23.5,1.0,0.0,58.0,0
2021-09-07,Tuesday,1,9,2021,Autumn,False,0,1,0,0.0,0.0,7.1,6.575,12.8,14.225000000000001,93.0,0.0,0,80.3,58.0,56.125,40.0,1.0,0.0,58.0,0
2021-09-08,Wednesday,2,9,2021,Autumn,False,0,0,0,0.0,0.0,10.4,8.825,14.5,15.525,91.0,0.0,0,71.4,58.0,58.45,80.5,1.0,0.0,58.0,0
2021-09-09,Thursday,3,9,2021,Autumn,False,0,1,0,0.0,0.0,10.4,9.2,17.6,18.55,79.0,0.0,0,79.1,58.0,57.06666666666667,14.5,1.0,0.0,58.0,0
2021-09-10,Friday,4,9,2021,Autumn,False,0,0,1,0.1,0.1,13.7,12.2,17.6,18.05,91.0,0.0,0,68.4,58.0,59.525,144.5,1.0,0.0,58.0,1
2021-09-13,Monday,0,9,2021,Autumn,False,1,0,0,0.0,0.0,7.2,5.275,12.9,13.375,98.0,0.0,1,76.2,58.0,57.43333333333334,-24.5,1.0,0.0,58.0,0
2021-09-14,Tuesday,1,9,2021,Autumn,False,0,1,0,0.0,0.0,11.6,10.424999999999999,12.9,13.6,96.0,0.0,0,80.3,58.0,58.43333333333334,48.5,0.8333333333333334,0.0,58.0,0
2021-09-15,Wednesday,2,9,2021,Autumn,False,0,0,0,0.4,0.4,8.8,6.0,16.1,16.55,98.0,0.0,1,71.4,58.0,56.349999999999994,28.5,1.0,0.0,58.0,0
2021-09-16,Thursday,3,9,2021,Autumn,False,0,1,0,0.0,0.0,10.6,10.025,12.1,12.875,96.0,0.0,0,79.1,58.0,57.44166666666667,57.5,1.0,0.0,58.0,0
2021-09-17,Friday,4,9,2021,Autumn,False,0,0,1,0.0,0.0,9.2,8.424999999999999,12.2,12.9,96.0,0.0,0,68.4,58.0,57.56666666666667,122.0,0.8333333333333334,0.0,58.0,0
2021-09-20,Monday,0,9,2021,Autumn,False,1,0,0,0.1,0.1,10.3,8.75,11.8,12.2,92.0,0.0,0,76.2,58.0,57.391666666666666,26.0,1.0,0.0,58.0,0
2021-09-21,Tuesday,1,9,2021,Autumn,False,0,1,0,0.0,0.0,8.0,6.85,8.4,9.125,85.0,0.0,0,80.3,58.0,58.041666666666664,29.5,1.0,0.0,58.0,0
2021-09-22,Wednesday,2,9,2021,Autumn,False,0,0,0,0.0,0.0,6.6,5.225,7.9,8.55,88.0,0.0,0,71.4,58.0,57.43333333333333,42.5,1.0,0.0,58.0,0
2021-09-23,Thursday,3,9,2021,Autumn,False,0,1,0,0.0,0.0,15.3,13.850000000000001,10.5,11.1,90.0,0.0,0,79.1,58.0,58.83333333333333,111.0,1.0,0.0,58.0,0
2021-09-24,Friday,4,9,2021,Autumn,False,0,0,1,0.0,0.0,14.8,13.9,13.6,14.125,97.0,0.0,1,68.4,58.0,55.94166666666666,6.0,1.0,0.0,58.0,0
2021-09-27,Monday,0,9,2021,Autumn,False,1,0,0,0.8999999999999999,0.7,18.1,15.225000000000001,15.2,16.15,97.0,0.0,1,78.4,58.0,57.5,221.5,0.5,0.0,58.0,0
2021-09-28,Tuesday,1,9,2021,Autumn,False,0,1,0,0.0,0.0,14.7,14.2,10.4,10.8,87.0,0.0,0,80.3,58.0,57.84166666666667,43.0,1.0,0.0,58.0,0
2021-09-29,Wednesday,2,9,2021,Autumn,False,0,0,0,3.7,1.7,20.2,17.575,12.1,12.325,92.0,0.0,0,73.5,58.0,57.766666666666666,56.0,1.0,0.0,58.0,0
2021-09-30,Thursday,3,9,2021,Autumn,False,0,1,0,0.0,0.0,15.8,15.275,7.8,8.2,79.0,0.0,0,79.1,58.0,59.391666666666666,140.0,0.6666666666666666,0.0,58.0,0
2021-10-01,Friday,4,10,2021,Autumn,False,0,0,1,0.5,0.5,24.1,23.9,12.0,12.175,67.0,0.0,0,70.5,58.0,58.983333333333334,200.5,0.5,0.0,58.0,0
2021-10-04,Monday,0,10,2021,Autumn,False,1,0,0,0.0,0.0,17.7,15.325,10.6,10.875,80.0,0.0,0,76.2,58.0,57.24166666666667,154.0,1.0,0.0,58.0,0
2021-10-05,Tuesday,1,10,2021,Autumn,False,0,1,0,0.0,0.0,24.8,23.7,12.3,12.6,81.0,0.0,0,80.3,58.0,58.46666666666667,70.5,1.0,0.0,58.0,0
2021-10-06,Wednesday,2,10,2021,Autumn,False,0,0,0,4.6,2.3,26.8,26.05,10.2,10.45,87.0,0.0,2,76.4,67.0,65.28333333333333,142.0,0.8,0.0,67.0,0
2021-10-07,Thursday,3,10,2021,Autumn,False,0,1,0,0.0,0.0,12.3,9.725,11.1,11.65,95.0,0.0,0,79.1,58.0,57.46666666666667,42.5,0.8333333333333334,0.0,58.0,0
2021-10-08,Friday,4,10,2021,Autumn,False,0,0,1,0.0,0.0,4.8,4.1,7.3,7.6,100.0,0.0,1,68.4,58.0,57.13333333333333,2.0,0.8333333333333334,0.0,58.0,0
2021-10-11,Monday,0,10,2021,Autumn,False,1,0,0,0.0,0.0,7.7,6.65,8.4,9.95,96.0,0.0,0,76.2,58.0,57.71666666666667,175.0,0.6666666666666666,0.0,58.0,0
2021-10-12,Tuesday,1,10,2021,Autumn,False,0,1,0,0.2,0.2,14.7,13.8,9.9,10.4,85.0,0.0,0,80.3,58.0,58.0,51.0,1.0,0.0,58.0,0
2021-10-13,Wednesday,2,10,2021,Autumn,False,0,0,0,0.0,0.0,9.7,8.875,6.7,7.0,93.0,0.0,0,71.4,58.0,58.8,18.5,1.0,0.0,58.0,0
2021-10-14,Thursday,3,10,2021,Autumn,False,0,1,0,0.0,0.0,15.3,15.2,9.7,10.2,83.0,0.0,0,79.1,58.0,58.21666666666667,43.0,1.0,0.0,58.0,0
2021-10-15,Friday,4,10,2021,Autumn,False,0,0,1,0.0,0.0,19.9,19.275,10.1,10.525,87.0,0.0,0,68.4,58.0,60.8,53.0,0.6666666666666666,0.0,58.0,1
2021-10-18,Monday,0,10,2021,Autumn,False,1,0,0,0.0,0.0,13.3,12.4,7.1,7.325,88.0,0.0,0,76.2,58.0,57.59166666666667,53.5,1.0,0.0,58.0,0
2021-10-19,Tuesday,1,10,2021,Autumn,False,0,1,0,0.2,0.1,21.8,20.775,15.4,15.675,92.0,0.0,0,80.3,58.0,57.925,142.5,0.8333333333333334,0.0,58.0,0
2021-10-20,Wednesday,2,10,2021,Autumn,False,0,0,0,0.3,0.3,29.8,26.25,16.2,16.4,76.0,0.0,0,71.4,58.0,56.858333333333334,-15.5,1.0,0.0,58.0,0
2021-10-21,Thursday,3,10,2021,Autumn,False,0,1,0,1.3,0.5,43.9,35.15,10.6,11.075,83.0,0.0,0,81.5,58.0,56.45,121.0,0.6666666666666666,0.0,58.0,0
2021-10-22,Friday,4,10,2021,Autumn,False,0,0,1,0.0,0.0,23.9,22.825,5.8,6.1,80.0,0.0,0,68.4,58.0,57.733333333333334,57.5,1.0,0.0,58.0,0
2021-10-25,Monday,0,10,2021,Autumn,False,1,0,0,0.0,0.0,16.2,15.5,10.1,10.325,78.0,0.0,0,76.2,58.0,56.81666666666666,58.0,1.0,0.0,58.0,0
2021-10-26,Tuesday,1,10,2021,Autumn,False,0,1,0,0.0,0.0,15.6,15.125,8.9,9.0,95.0,0.0,0,80.3,58.0,57.141666666666666,106.5,1.0,0.0,58.0,0
2021-10-27,Wednesday,2,10,2021,Autumn,False,0,0,0,0.0,0.0,18.9,18.025,10.8,10.925,93.0,0.0,0,71.4,58.0,57.30833333333333,79.5,0.8333333333333334,0.0,58.0,0
2021-10-28,Thursday,3,10,2021,Autumn,False,0,1,0,0.0,0.0,16.0,15.425,9.5,9.675,89.0,0.0,0,79.1,58.0,56.68333333333333,77.5,1.0,0.0,58.0,0
2021-10-29,Friday,4,10,2021,Autumn,False,0,0,1,0.0,0.0,23.2,22.575,11.4,11.5,75.0,0.0,0,68.4,58.0,58.074999999999996,80.0,1.0,0.0,58.0,0
2021-11-02,Tuesday,1,11,2021,Autumn,False,0,1,0,0.2,0.1,15.4,14.925,6.8,7.25,91.0,0.0,0,80.3,58.0,55.275000000000006,51.0,1.0,0.0,58.0,0
2021-11-03,Wednesday,2,11,2021,Autumn,False,0,0,0,0.0,0.0,7.2,5.525,2.8,3.075,100.0,0.0,1,71.4,58.0,56.84166666666667,71.5,0.8333333333333334,0.0,58.0,0
2021-11-04,Thursday,3,11,2021,Autumn,False,0,1,0,0.0,0.0,9.5,8.3,2.5,2.7,99.0,0.0,1,79.1,58.0,57.608333333333334,245.0,0.8333333333333334,0.0,58.0,0
2021-11-05,Friday,4,11,2021,Autumn,False,0,0,1,0.0,0.0,11.6,9.275,5.1,5.15,97.0,0.0,1,68.4,58.0,57.45,35.0,1.0,0.0,58.0,0
2021-11-08,Monday,0,11,2021,Autumn,False,1,0,0,0.0,0.0,12.1,10.8,5.2,6.1,94.0,0.0,0,76.2,58.0,61.45833333333333,184.0,0.6666666666666666,0.0,58.0,0
2021-11-09,Tuesday,1,11,2021,Autumn,False,0,1,0,0.0,0.0,12.1,11.7,4.4,4.45,93.0,0.0,0,80.3,58.0,54.791666666666664,61.5,1.0,0.0,58.0,0
2021-11-10,Wednesday,2,11,2021,Autumn,False,0,0,0,0.0,0.0,12.7,9.675,2.2,2.975,93.0,0.0,0,71.4,58.0,65.94166666666666,208.5,0.5,0.0,58.0,1
2021-11-12,Friday,4,11,2021,Autumn,False,0,0,1,0.0,0.0,14.6,13.7,2.8,3.15,94.0,0.0,0,68.4,58.0,65.2,149.5,0.8333333333333334,0.0,58.0,1
2021-11-15,Monday,0,11,2021,Autumn,False,1,0,0,0.0,0.0,10.8,9.55,4.2,4.475,98.0,0.0,1,76.2,58.0,58.25833333333333,50.5,1.0,0.0,58.0,0
2021-11-16,Tuesday,1,11,2021,Autumn,False,0,1,0,0.0,0.0,5.0,4.525,5.7,5.7,95.0,0.0,0,80.3,58.0,71.96666666666667,432.5,0.5,0.0,58.0,1
2021-11-17,Wednesday,2,11,2021,Autumn,False,0,0,0,0.0,0.0,15.9,15.325,5.8,6.275,92.0,0.0,0,71.4,58.0,62.0,54.5,0.6666666666666666,0.0,58.0,1
2021-11-18,Thursday,3,11,2021,Autumn,False,0,1,0,0.0,0.0,14.8,14.125,4.7,4.8,94.0,0.0,0,79.1,58.0,58.916666666666664,188.0,1.0,0.0,58.0,0
2021-11-19,Friday,4,11,2021,Autumn,False,0,0,1,0.1,0.1,16.6,16.1,9.9,9.925,94.0,0.0,0,68.4,58.0,57.2,38.5,1.0,0.0,58.0,0
2021-11-22,Monday,0,11,2021,Autumn,False,1,0,0,0.0,0.0,15.1,13.9,3.2,3.575,95.0,0.0,0,76.2,58.0,63.81666666666667,182.5,0.6666666666666666,0.0,58.0,0
2021-11-23,Tuesday,1,11,2021,Autumn,False,0,1,0,0.0,0.0,5.5,4.275,-1.2,-0.125,95.0,0.0,1,85.9,58.0,61.13333333333334,193.5,0.8333333333333334,0.0,58.0,0
2021-11-24,Wednesday,2,11,2021,Autumn,False,0,0,0,0.0,0.0,5.4,4.5,4.3,4.825,99.0,0.0,1,71.4,58.0,57.44166666666667,55.5,1.0,0.0,58.0,0
2021-11-25,Thursday,3,11,2021,Autumn,False,0,1,0,0.0,0.0,7.1,6.3,4.2,4.375,95.0,0.0,0,79.1,58.0,58.666666666666664,33.0,1.0,0.0,58.0,0
2021-11-26,Friday,4,11,2021,Autumn,False,0,0,1,0.0,0.0,18.6,16.55,2.6,3.4,95.0,0.0,0,68.4,67.0,65.25,394.0,0.4,0.0,67.0,1
2021-11-29,Monday,0,11,2021,Autumn,False,1,0,0,0.0,0.0,15.1,13.55,-0.1,0.175,93.0,0.0,1,81.5,58.0,64.86666666666667,57.0,0.8333333333333334,0.0,58.0,0
2021-11-30,Tuesday,1,11,2021,Autumn,False,0,1,0,2.6,1.0,28.3,27.725,5.1,6.35,91.0,0.0,0,82.7,58.0,58.625,93.0,0.8333333333333334,0.0,58.0,0
2021-12-01,Wednesday,2,12,2021,Winter,False,0,0,0,1.4000000000000001,0.8,36.8,35.825,8.0,8.325,91.0,0.0,0,73.5,58.0,57.71666666666667,4.0,1.0,0.0,58.0,0
2021-12-02,Thursday,3,12,2021,Winter,False,0,1,0,3.0,2.1,21.4,19.85,2.5,2.95,93.0,0.7,5,84.7,58.0,62.141666666666666,155.0,0.6666666666666666,0.0,58.0,0
2021-12-03,Friday,4,12,2021,Winter,False,0,0,1,0.0,0.0,18.2,17.675,1.0,1.175,93.0,0.0,0,68.4,58.0,58.641666666666666,112.5,1.0,0.0,58.0,1
2021-12-06,Monday,0,12,2021,Winter,False,1,0,0,0.0,0.0,7.1,3.5999999999999996,0.1,0.575,100.0,0.0,1,76.2,58.0,58.94166666666667,96.0,0.8333333333333334,0.0,58.0,0
2021-12-07,Tuesday,1,12,2021,Winter,False,0,1,0,0.0,0.0,17.3,16.575000000000003,1.2,2.05,93.0,0.0,0,80.3,58.0,59.30833333333334,81.5,1.0,0.0,58.0,0
2021-12-08,Wednesday,2,12,2021,Winter,False,0,0,0,0.0,0.0,25.8,24.375,3.6,4.175,86.0,0.0,0,71.4,58.0,60.324999999999996,21.0,0.8333333333333334,0.0,58.0,0
2021-12-09,Thursday,3,12,2021,Winter,False,0,1,0,0.0,0.0,23.3,21.400000000000002,2.0,2.3,91.0,0.0,0,79.1,58.0,56.93333333333333,64.0,0.8333333333333334,0.0,58.0,0
2021-12-10,Friday,4,12,2021,Winter,False,0,0,1,1.9,0.6,24.2,22.55,2.9,3.2,90.0,0.0,0,70.5,58.0,57.125,52.0,1.0,0.0,58.0,0
2021-12-13,Monday,0,12,2021,Winter,False,1,0,0,0.0,0.0,14.4,13.475,8.3,8.475,94.0,0.0,0,76.2,58.0,57.975,34.5,1.0,0.0,58.0,0
2021-12-14,Tuesday,1,12,2021,Winter,False,0,1,0,0.0,0.0,13.0,12.149999999999999,6.2,6.475,96.0,0.0,0,80.3,58.0,57.05,5.0,1.0,0.0,58.0,0
2021-12-15,Wednesday,2,12,2021,Winter,False,0,0,0,0.4,0.2,15.0,14.65,8.1,8.2,94.0,0.0,0,71.4,58.0,61.108333333333334,56.0,0.8333333333333334,0.0,58.0,0
2021-12-16,Thursday,3,12,2021,Winter,False,0,1,0,0.0,0.0,8.4,6.925,8.0,8.225,96.0,0.0,0,79.1,58.0,57.95,78.5,1.0,0.0,58.0,0
2021-12-17,Friday,4,12,2021,Winter,False,0,0,1,0.0,0.0,4.2,3.075,4.1,4.2,100.0,0.0,1,68.4,58.0,61.56666666666666,101.0,0.8333333333333334,0.0,58.0,1
2021-12-20,Monday,0,12,2021,Winter,False,1,0,0,0.0,0.0,9.6,7.425,5.2,5.35,86.0,0.0,0,76.2,58.0,58.3,36.0,1.0,0.0,58.0,0
2021-12-21,Tuesday,1,12,2021,Winter,False,0,1,0,0.0,0.0,7.6,6.25,-3.8,-3.6999999999999997,98.0,0.0,2,92.4,58.0,57.875,8.0,0.8333333333333334,0.0,58.0,0
2021-12-22,Wednesday,2,12,2021,Winter,False,0,0,0,0.0,0.0,8.1,7.175,-4.8,-4.65,92.0,0.0,1,82.1,58.0,79.26666666666667,1126.0,0.16666666666666666,0.0,58.0,1
2021-12-23,Thursday,3,12,2021,Winter,False,0,1,0,0.0,0.0,15.0,13.95,0.0,0.775,85.0,0.0,1,79.1,58.0,59.833333333333336,100.0,1.0,0.0,58.0,0
2021-12-24,Friday,4,12,2021,Winter,False,0,0,1,0.0,0.0,18.7,17.875,7.3,7.4,98.0,0.0,1,68.4,58.0,57.11666666666667,0.0,1.0,0.0,58.0,0
2021-12-27,Monday,0,12,2021,Winter,False,1,0,0,0.0,0.0,14.9,13.175,5.0,5.2,100.0,0.0,1,76.2,58.0,59.08333333333333,52.0,1.0,0.0,58.0,0
2021-12-28,Tuesday,1,12,2021,Winter,False,0,1,0,0.0,0.0,19.1,18.825,8.9,9.375,92.0,0.0,0,80.3,58.0,58.333333333333336,50.5,0.8333333333333334,0.0,58.0,0
2021-12-29,Wednesday,2,12,2021,Winter,False,0,0,0,0.0,0.0,16.9,15.524999999999999,7.5,8.225,89.0,0.0,0,71.4,58.0,57.541666666666664,13.5,1.0,0.0,58.0,0
2021-12-30,Thursday,3,12,2021,Winter,False,0,1,0,0.0,0.0,29.1,27.15,13.6,13.7,92.0,0.0,0,79.1,58.0,59.675000000000004,53.0,1.0,0.0,58.0,0
2021-12-31,Friday,4,12,2021,Winter,False,0,0,1,0.0,0.0,23.3,22.825,10.9,11.075,91.0,0.0,0,68.4,58.0,58.650000000000006,65.5,1.0,0.0,58.0,1
2022-01-03,Monday,0,1,2022,Winter,False,1,0,0,0.0,0.0,27.5,26.975,8.8,8.925,86.0,0.0,0,76.2,58.0,59.083333333333336,59.0,1.0,0.0,58.0,0
2022-01-04,Tuesday,1,1,2022,Winter,False,0,1,0,0.2,0.1,13.0,12.175,6.7,6.975,90.0,0.0,0,80.3,58.0,57.891666666666666,23.5,1.0,0.0,58.0,0
2022-01-05,Wednesday,2,1,2022,Winter,False,0,0,0,0.0,0.0,21.9,20.799999999999997,1.2,1.4,85.0,0.0,0,71.4,58.0,57.83333333333333,39.0,1.0,0.0,58.0,0
2022-01-06,Thursday,3,1,2022,Winter,False,0,1,0,0.0,0.0,11.1,10.575,1.5,1.875,94.0,0.0,0,79.1,58.0,55.93333333333334,64.0,0.8333333333333334,0.0,58.0,0
2022-01-07,Friday,4,1,2022,Winter,False,0,0,1,0.2,0.1,27.8,26.275,4.0,4.325,87.0,0.0,0,68.4,58.0,59.0,26.5,1.0,0.0,58.0,1
2022-01-10,Monday,0,1,2022,Winter,False,1,0,0,0.0,0.0,8.7,7.1,-1.5,-1.3,98.0,0.0,2,81.5,58.0,58.70833333333333,177.5,0.8333333333333334,0.0,58.0,0
2022-01-11,Tuesday,1,1,2022,Winter,False,0,1,0,0.0,0.0,12.1,10.125,-0.8,-0.55,91.0,0.0,1,85.9,58.0,58.38333333333333,50.0,1.0,0.0,58.0,0
2022-01-12,Wednesday,2,1,2022,Winter,False,0,0,0,0.1,0.1,10.3,9.475,2.3,2.525,88.0,0.0,0,71.4,58.0,60.6,168.0,0.8333333333333334,0.0,58.0,0
2022-01-13,Thursday,3,1,2022,Winter,False,0,1,0,0.0,0.0,9.0,8.35,-1.2,-1.05,95.0,0.0,1,84.7,58.0,58.891666666666666,153.5,1.0,0.0,58.0,0
2022-01-14,Friday,4,1,2022,Winter,False,0,0,1,0.0,0.0,10.4,9.475,-0.3,-0.225,94.0,0.0,1,73.2,58.0,58.641666666666666,55.0,0.8333333333333334,0.0,58.0,0
2022-01-17,Monday,0,1,2022,Winter,False,1,0,0,0.0,0.0,15.5,14.275,2.6,3.0,99.0,0.0,1,76.2,58.0,58.18333333333334,73.5,1.0,0.0,58.0,0
